Source,InformationFlow,Destination,SourceLayer,DestLayer
CP Container 03 - Freight Equipment,freight equipment information,CPI V03 EQ03 - Commercial Vehicle OBE,Physical,Physical
CP Container 04 - Freight Equipment,freight equipment information,CPI V04 EQ04 - Commercial Vehicle OBE,Physical,Physical
CP Container 05 - Freight Equipment,freight equipment information,CPI V05 EQ05 - Commercial Vehicle OBE,Physical,Physical
CP Container 06 - Freight Equipment,freight equipment information,CPI V06 EQ06 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 001 - Freight Equipment,freight equipment information,KWP Sensor 01 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 002 - Freight Equipment,freight equipment information,KWP Sensor 02 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 003 - Freight Equipment,freight equipment information,KWP Sensor 03 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 004 - Freight Equipment,freight equipment information,KWP Sensor 04 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 005 - Freight Equipment,freight equipment information,KWP Sensor 05 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 006 - Freight Equipment,freight equipment information,KWP Sensor 06 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 007 - Freight Equipment,freight equipment information,KWP Sensor 07 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 008 - Freight Equipment,freight equipment information,KWP Sensor 08 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 009 - Freight Equipment,freight equipment information,KWP Sensor 09 - Commercial Vehicle OBE,Physical,Physical
KWP Carrier 010 - Freight Equipment,freight equipment information,KWP Sensor 10 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 01 - Freight Equipment,freight equipment information,KM01 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 02 - Freight Equipment,freight equipment information,KM02 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 03 - Freight Equipment,freight equipment information,KM03 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 04 - Freight Equipment,freight equipment information,KM04 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 05 - Freight Equipment,freight equipment information,KM05 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 06 - Freight Equipment,freight equipment information,KM06 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 07 - Freight Equipment,freight equipment information,KM07 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 08 - Freight Equipment,freight equipment information,KM08 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 09 - Freight Equipment,freight equipment information,KM09 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 10 - Freight Equipment,freight equipment information,KM10 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 11 - Freight Equipment,freight equipment information,KM11 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 12 - Freight Equipment,freight equipment information,KM12 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 13 - Freight Equipment,freight equipment information,KM13 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 14 - Freight Equipment,freight equipment information,KM14 - Commercial Vehicle OBE,Physical,Physical
KlMo Cont 15 - Freight Equipment,freight equipment information,KM15 - Commercial Vehicle OBE,Physical,Physical
Ram Log x1 - Freight Equipment,freight equipment information,BRLS0001 - Commercial Vehicle OBE,Physical,Physical
Ram Log x2 - Freight Equipment,freight equipment information,BRLS0002 - Commercial Vehicle OBE,Physical,Physical
Ram Log x3 - Freight Equipment,freight equipment information,BRLS0003 - Commercial Vehicle OBE,Physical,Physical
Ram Log x4 - Freight Equipment,freight equipment information,BRLS0003 - Commercial Vehicle OBE,Physical,Physical
Ram Log x5 - Freight Equipment,freight equipment information,BRLS0005 - Commercial Vehicle OBE,Physical,Physical
Ram Log x6 - Freight Equipment,freight equipment information,BRLS0006 - Commercial Vehicle OBE,Physical,Physical
Ram Log x7 - Freight Equipment,freight equipment information,BRLS0007 - Commercial Vehicle OBE,Physical,Physical
Ram Log x8 - Freight Equipment,freight equipment information,BRLS0008 - Commercial Vehicle OBE,Physical,Physical
Ram Log x9 - Freight Equipment,freight equipment information,BRLS0009 - Commercial Vehicle OBE,Physical,Physical
Ram Log x10 - Freight Equipment,freight equipment information,BRLS0010 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 01 - Freight Equipment,freight equipment information,BasSen01 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 02 - Freight Equipment,freight equipment information,BasSen02 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 03 - Freight Equipment,freight equipment information,BasSen03 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 04 - Freight Equipment,freight equipment information,BasSen04 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 05 - Freight Equipment,freight equipment information,BasSen05 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 06 - Freight Equipment,freight equipment information,BasSen06 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 07 - Freight Equipment,freight equipment information,BasSen07 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 08 - Freight Equipment,freight equipment information,BasSen08 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 09 - Freight Equipment,freight equipment information,BasSen 09 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 10 - Freight Equipment,freight equipment information,BasSen10 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 11 - Freight Equipment,freight equipment information,BasSen11 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 12 - Freight Equipment,freight equipment information,BasSen12 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 001 - Freight Equipment,freight equipment information,KPetrol Mon 001 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 002 - Freight Equipment,freight equipment information,KPetrol Mon 002 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 003 - Freight Equipment,freight equipment information,KPetrol Mon 003 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 004 - Freight Equipment,freight equipment information,KPetrol Mon 004 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 005 - Freight Equipment,freight equipment information,KPetrol Mon 005 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 006 - Freight Equipment,freight equipment information,KPetrol Mon 006 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 007 - Freight Equipment,freight equipment information,KPetrol Mon 007 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 008 - Freight Equipment,freight equipment information,KPetrol Mon 008 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 009 - Freight Equipment,freight equipment information,KPetrol Mon 009 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 010 - Freight Equipment,freight equipment information,KPetrol Mon 010 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 011 - Freight Equipment,freight equipment information,KPetrol Mon 011 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 012 - Freight Equipment,freight equipment information,KPetrol Mon 012 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 013 - Freight Equipment,freight equipment information,KPetrol Mon 013 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 014 - Freight Equipment,freight equipment information,KPetrol Mon 014 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 015 - Freight Equipment,freight equipment information,KPetrol Mon 015 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 016 - Freight Equipment,freight equipment information,KPetrol Mon 016 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 017 - Freight Equipment,freight equipment information,KPetrol Mon 017 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 018 - Freight Equipment,freight equipment information,KPetrol Mon 018 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 019 - Freight Equipment,freight equipment information,KPetrol Mon 019 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 020 - Freight Equipment,freight equipment information,KPetrol Mon 020 - Commercial Vehicle OBE,Physical,Physical
CP Container 01 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 02 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 03 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 04 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 05 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 06 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
KWP Carrier 001 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 002 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 003 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 004 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 005 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 006 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 007 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 008 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 009 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 010 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KlMo Cont 01 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 02 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 03 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 04 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 05 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 06 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 07 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 08 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 09 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 10 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 11 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 12 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 13 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 14 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 15 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
Ram Log x1 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x2 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x3 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x4 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x5 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x6 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x7 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x8 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x9 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x10 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
BT FlatPack 01 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 02 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 03 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 04 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 05 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 06 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 07 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 08 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 09 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 10 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 11 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 12 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
FuelContainer 001 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 002 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 003 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 004 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 005 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 006 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 007 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 008 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 009 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 010 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 011 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 012 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 013 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 014 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 015 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 016 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 017 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 018 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 019 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 020 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
