Source,InformationFlow,Destination,SourceLayer,DestLayer
Transit Vehicle OBE Owner,Owns,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Owner,Expectation of Data Provision,Transit Management Center Owner,Enterprise,Enterprise
Transit Vehicle OBE Owner,Acquisition Agreement,Transit Vehicle OBE Supplier,Enterprise,Enterprise
Transit Vehicle OBE Owner,Maintenance Data Exchange Agreement,Transit Management Center Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,System Maintenance Agreement,Transit Vehicle OBE Maintainer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Installation Agreement,Transit Vehicle OBE Installer,Enterprise,Enterprise
Transit Vehicle OBE Owner,Verification Agreement,Transit Vehicle OBE Verifier,Enterprise,Enterprise
Transit Vehicle OBE Owner,Operations Agreement,Transit Vehicle OBE Manager,Enterprise,Enterprise
Transit Vehicle OBE Owner,Service Usage Agreement,Transit Management Center User,Enterprise,Enterprise
Transportation Information Center Owner,Owns,Transportation Information Center,Enterprise,Enterprise
Transportation Information Center Owner,Acquisition Agreement,Transportation Information Center Supplier,Enterprise,Enterprise
Transportation Information Center Owner,System Maintenance Agreement,Transportation Information Center Maintainer,Enterprise,Enterprise
Transportation Information Center Owner,Installation Agreement,Transportation Information Center Installer,Enterprise,Enterprise
Transportation Information Center Owner,Verification Agreement,Transportation Information Center Verifier,Enterprise,Enterprise
Transportation Information Center Owner,Operations Agreement,Transportation Information Center Manager,Enterprise,Enterprise
Weather Service System Owner,Owns,Weather Service System,Enterprise,Enterprise
Weather Service System Owner,Application Usage Agreement,Emissions Management Operator,Enterprise,Enterprise
Weather Service System Owner,Information Provision Agreement,Emissions Management Center Owner,Enterprise,Enterprise
Weather Service System Owner,Acquisition Agreement,Weather Service System Supplier,Enterprise,Enterprise
Weather Service System Owner,Maintenance Data Exchange Agreement,Emissions Management Center Maintainer,Enterprise,Enterprise
Weather Service System Owner,System Maintenance Agreement,Weather Service System Maintainer,Enterprise,Enterprise
Weather Service System Owner,Installation Agreement,Weather Service System Installer,Enterprise,Enterprise
Weather Service System Owner,Verification Agreement,Weather Service System Verifier,Enterprise,Enterprise
Weather Service System Owner,Operations Agreement,Weather Service System Manager,Enterprise,Enterprise
Weather Service System Owner,Service Usage Agreement,Emissions Management Center User,Enterprise,Enterprise
Basic Transit Vehicle Supplier,Supplies,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Supplier,Warranty,Basic Transit Vehicle Owner,Enterprise,Enterprise
Basic Vehicle Supplier,Supplies,Basic Vehicle,Enterprise,Enterprise
Basic Vehicle Supplier,Warranty,Basic Vehicle Owner,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Supplier,Supplies,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Supplier,Warranty,Connected Vehicle Roadside Equipment Owner,Enterprise,Enterprise
Emissions Management Center Supplier,Supplies,Emissions Management Center,Enterprise,Enterprise
Emissions Management Center Supplier,Warranty,Emissions Management Center Owner,Enterprise,Enterprise
Enforcement Center Supplier,Supplies,Enforcement Center,Enterprise,Enterprise
Enforcement Center Supplier,Warranty,Enforcement Center Owner,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Supplies,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Warranty,ITS Roadway Equipment Owner,Enterprise,Enterprise
Media Supplier,Supplies,Media,Enterprise,Enterprise
Media Supplier,Warranty,Media Owner,Enterprise,Enterprise
Traffic Management Center Supplier,Supplies,Traffic Management Center,Enterprise,Enterprise
Traffic Management Center Supplier,Warranty,Traffic Management Center Owner,Enterprise,Enterprise
Transit Management Center Supplier,Supplies,Transit Management Center,Enterprise,Enterprise
Transit Management Center Supplier,Warranty,Transit Management Center Owner,Enterprise,Enterprise
Transit Vehicle OBE Supplier,Supplies,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Supplier,Warranty,Transit Vehicle OBE Owner,Enterprise,Enterprise
Transportation Information Center Supplier,Supplies,Transportation Information Center,Enterprise,Enterprise
Transportation Information Center Supplier,Warranty,Transportation Information Center Owner,Enterprise,Enterprise
Weather Service System Supplier,Supplies,Weather Service System,Enterprise,Enterprise
Weather Service System Supplier,Warranty,Weather Service System Owner,Enterprise,Enterprise
Basic Transit Vehicle Maintainer,Maintains,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle Maintainer,Maintains,Basic Vehicle,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Maintainer,Maintains,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Emissions Management Center Maintainer,Maintains,Emissions Management Center,Enterprise,Enterprise
Enforcement Center Maintainer,Maintains,Enforcement Center,Enterprise,Enterprise
ITS Roadway Equipment Maintainer,Maintains,ITS Roadway Equipment,Enterprise,Enterprise
Media Maintainer,Maintains,Media,Enterprise,Enterprise
Traffic Management Center Maintainer,Maintains,Traffic Management Center,Enterprise,Enterprise
Transit Management Center Maintainer,Maintains,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Maintainer,Maintains,Transit Vehicle OBE,Enterprise,Enterprise
Transportation Information Center Maintainer,Maintains,Transportation Information Center,Enterprise,Enterprise
Weather Service System Maintainer,Maintains,Weather Service System,Enterprise,Enterprise
Basic Transit Vehicle Installer,Installs,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle Installer,Installs,Basic Vehicle,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Installer,Installs,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Emissions Management Center Installer,Installs,Emissions Management Center,Enterprise,Enterprise
Enforcement Center Installer,Installs,Enforcement Center,Enterprise,Enterprise
ITS Roadway Equipment Installer,Installs,ITS Roadway Equipment,Enterprise,Enterprise
Media Installer,Installs,Media,Enterprise,Enterprise
Traffic Management Center Installer,Installs,Traffic Management Center,Enterprise,Enterprise
Transit Management Center Installer,Installs,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Installer,Installs,Transit Vehicle OBE,Enterprise,Enterprise
Transportation Information Center Installer,Installs,Transportation Information Center,Enterprise,Enterprise
Weather Service System Installer,Installs,Weather Service System,Enterprise,Enterprise
Basic Transit Vehicle Verifier,Verifies,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle Verifier,Verifies,Basic Vehicle,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Verifier,Verifies,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Emissions Management Center Verifier,Verifies,Emissions Management Center,Enterprise,Enterprise
Enforcement Center Verifier,Verifies,Enforcement Center,Enterprise,Enterprise
ITS Roadway Equipment Verifier,Verifies,ITS Roadway Equipment,Enterprise,Enterprise
Media Verifier,Verifies,Media,Enterprise,Enterprise
Traffic Management Center Verifier,Verifies,Traffic Management Center,Enterprise,Enterprise
Transit Management Center Verifier,Verifies,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Verifier,Verifies,Transit Vehicle OBE,Enterprise,Enterprise
Transportation Information Center Verifier,Verifies,Transportation Information Center,Enterprise,Enterprise
Weather Service System Verifier,Verifies,Weather Service System,Enterprise,Enterprise
Basic Transit Vehicle Developer,Develops,Basic Transit Vehicle,Enterprise,Enterprise
Basic Transit Vehicle Developer,Application Interface Specification,Transit Vehicle OBE Developer,Enterprise,Enterprise
Basic Vehicle Developer,Develops,Basic Vehicle,Enterprise,Enterprise
Basic Vehicle Developer,Application Interface Specification,Vehicle Developer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Develops,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Application Interface Specification,Emissions Management Center Developer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Application Interface Specification,ITS Roadway Equipment Developer,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Developer,Application Interface Specification,Vehicle Developer,Enterprise,Enterprise
Emissions Management Center Developer,Develops,Emissions Management Center,Enterprise,Enterprise
Emissions Management Center Developer,Application Interface Specification,Connected Vehicle Roadside Equipment Developer,Enterprise,Enterprise
Emissions Management Center Developer,Application Interface Specification,Enforcement Center Developer,Enterprise,Enterprise
Emissions Management Center Developer,Application Interface Specification,ITS Roadway Equipment Developer,Enterprise,Enterprise
Emissions Management Center Developer,Application Interface Specification,Media Developer,Enterprise,Enterprise
Emissions Management Center Developer,Application Interface Specification,Traffic Management Center Developer,Enterprise,Enterprise
Emissions Management Center Developer,Application Interface Specification,Transit Management Center Developer,Enterprise,Enterprise
Emissions Management Center Developer,Application Interface Specification,Transportation Information Center Developer,Enterprise,Enterprise
Enforcement Center Developer,Develops,Enforcement Center,Enterprise,Enterprise
ITS Roadway Equipment Developer,Develops,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Developer,Application Interface Specification,Emissions Management Center Developer,Enterprise,Enterprise
Media Developer,Develops,Media,Enterprise,Enterprise
Traffic Management Center Developer,Develops,Traffic Management Center,Enterprise,Enterprise
Transit Management Center Developer,Develops,Transit Management Center,Enterprise,Enterprise
Transit Management Center Developer,Application Interface Specification,Emissions Management Center Developer,Enterprise,Enterprise
Transit Vehicle OBE Developer,Develops,Transit Vehicle OBE,Enterprise,Enterprise
Transit Vehicle OBE Developer,Application Interface Specification,Transit Management Center Developer,Enterprise,Enterprise
Transportation Information Center Developer,Develops,Transportation Information Center,Enterprise,Enterprise
Weather Service System Developer,Develops,Weather Service System,Enterprise,Enterprise
Weather Service System Developer,Application Interface Specification,Emissions Management Center Developer,Enterprise,Enterprise
Traffic Management Center Manager,Manages,Traffic Management Center,Enterprise,Enterprise
ITS Roadway Equipment Manager,Manages,ITS Roadway Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment Manager,Manages,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Transportation Information Center Manager,Manages,Transportation Information Center,Enterprise,Enterprise
Transit Management Center Manager,Manages,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE Manager,Manages,Transit Vehicle OBE,Enterprise,Enterprise
Emissions Management Center Manager,Manages,Emissions Management Center,Enterprise,Enterprise
Emissions Management Center Manager,System Usage Agreement,Emissions Management Operator,Enterprise,Enterprise
Weather Service System Manager,Manages,Weather Service System,Enterprise,Enterprise
Enforcement Center Manager,Manages,Enforcement Center,Enterprise,Enterprise
Media Manager,Manages,Media,Enterprise,Enterprise
Basic Transit Vehicle Manager,Manages,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle Manager,Manages,Basic Vehicle,Enterprise,Enterprise
Traffic Management Center User,Uses,Traffic Management Center,Enterprise,Enterprise
ITS Roadway Equipment User,Uses,ITS Roadway Equipment,Enterprise,Enterprise
Connected Vehicle Roadside Equipment User,Uses,Connected Vehicle Roadside Equipment,Enterprise,Enterprise
Transportation Information Center User,Uses,Transportation Information Center,Enterprise,Enterprise
Transit Management Center User,Uses,Transit Management Center,Enterprise,Enterprise
Transit Vehicle OBE User,Uses,Transit Vehicle OBE,Enterprise,Enterprise
Emissions Management Center User,Uses,Emissions Management Center,Enterprise,Enterprise
Weather Service System User,Uses,Weather Service System,Enterprise,Enterprise
Enforcement Center User,Uses,Enforcement Center,Enterprise,Enterprise
Media User,Uses,Media,Enterprise,Enterprise
Basic Transit Vehicle User,Uses,Basic Transit Vehicle,Enterprise,Enterprise
Basic Vehicle User,Uses,Basic Vehicle,Enterprise,Enterprise
Vehicle Manager,Manages,Vehicle,Enterprise,Enterprise
Vehicle Developer,Application Interface Specification,Connected Vehicle Roadside Equipment Developer,Enterprise,Enterprise
Vehicle Developer,Develops,Vehicle,Enterprise,Enterprise
Vehicle Owner,Expectation of Data Provision,Connected Vehicle Roadside Equipment Owner,Enterprise,Enterprise
Vehicle Owner,Maintenance Data Exchange Agreement,Connected Vehicle Roadside Equipment Maintainer,Enterprise,Enterprise
Vehicle Owner,Service Usage Agreement,Connected Vehicle Roadside Equipment User,Enterprise,Enterprise
Vehicle Owner,Owns,Vehicle,Enterprise,Enterprise
Vehicle Owner,Operations Agreement,Vehicle Manager,Enterprise,Enterprise
Vehicle Owner,System Maintenance Agreement,Vehicle Maintainer,Enterprise,Enterprise
Vehicle Owner,Installation Agreement,Vehicle Installer,Enterprise,Enterprise
Vehicle Owner,Verification Agreement,Vehicle Verifier,Enterprise,Enterprise
Vehicle Owner,Acquisition Agreement,Vehicle Supplier,Enterprise,Enterprise
Vehicle Maintainer,Maintains,Vehicle,Enterprise,Enterprise
Vehicle Installer,Installs,Vehicle,Enterprise,Enterprise
Vehicle Verifier,Verifies,Vehicle,Enterprise,Enterprise
Vehicle Supplier,Supplies,Vehicle,Enterprise,Enterprise
Vehicle Supplier,Warranty,Vehicle Owner,Enterprise,Enterprise
Vehicle User,Uses,Vehicle,Enterprise,Enterprise
ITS Roadway Equipment Owner,Owns,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Owner,Information Exchange and Action Agreement,Other ITS Roadway Equipment Owner,Enterprise,Enterprise
ITS Roadway Equipment Owner,Information Exchange and Action Agreement,Traffic Management Center Owner,Enterprise,Enterprise
ITS Roadway Equipment Owner,Information Exchange and Action Agreement,Wayside Equipment Owner,Enterprise,Enterprise
ITS Roadway Equipment Owner,Acquisition Agreement,ITS Roadway Equipment Supplier,Enterprise,Enterprise
ITS Roadway Equipment Owner,System Maintenance Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Maintenance Data Exchange Agreement,Other ITS Roadway Equipment Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Maintenance Data Exchange Agreement,Traffic Management Center Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Maintenance Data Exchange Agreement,Wayside Equipment Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Installation Agreement,ITS Roadway Equipment Installer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Verification Agreement,ITS Roadway Equipment Verifier,Enterprise,Enterprise
ITS Roadway Equipment Owner,Operations Agreement,ITS Roadway Equipment Manager,Enterprise,Enterprise
ITS Roadway Equipment Owner,Service Usage Agreement,Traffic Management Center User,Enterprise,Enterprise
ITS Roadway Equipment Owner,Service Usage Agreement,Wayside Equipment User,Enterprise,Enterprise
ITS Roadway Equipment Owner,Service Usage Agreement,Other ITS Roadway Equipment User,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Owns,Other ITS Roadway Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Information Exchange and Action Agreement,ITS Roadway Equipment Owner,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Acquisition Agreement,Other ITS Roadway Equipment Supplier,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Maintenance Data Exchange Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,System Maintenance Agreement,Other ITS Roadway Equipment Maintainer,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Installation Agreement,Other ITS Roadway Equipment Installer,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Verification Agreement,Other ITS Roadway Equipment Verifier,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Operations Agreement,Other ITS Roadway Equipment Manager,Enterprise,Enterprise
Other ITS Roadway Equipment Owner,Service Usage Agreement,ITS Roadway Equipment User,Enterprise,Enterprise
Rail Operations Center Owner,Owns,Rail Operations Center,Enterprise,Enterprise
Rail Operations Center Owner,Acquisition Agreement,Rail Operations Center Supplier,Enterprise,Enterprise
Rail Operations Center Owner,System Maintenance Agreement,Rail Operations Center Maintainer,Enterprise,Enterprise
Rail Operations Center Owner,Installation Agreement,Rail Operations Center Installer,Enterprise,Enterprise
Rail Operations Center Owner,Verification Agreement,Rail Operations Center Verifier,Enterprise,Enterprise
Rail Operations Center Owner,Operations Agreement,Rail Operations Center Manager,Enterprise,Enterprise
Traffic Management Center Owner,Owns,Traffic Management Center,Enterprise,Enterprise
Traffic Management Center Owner,Information Provision Agreement,ITS Roadway Equipment Owner,Enterprise,Enterprise
Traffic Management Center Owner,Information Provision Agreement,Rail Operations Center Owner,Enterprise,Enterprise
Traffic Management Center Owner,Acquisition Agreement,Traffic Management Center Supplier,Enterprise,Enterprise
Traffic Management Center Owner,Maintenance Data Exchange Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
Traffic Management Center Owner,Maintenance Data Exchange Agreement,Rail Operations Center Maintainer,Enterprise,Enterprise
Traffic Management Center Owner,System Maintenance Agreement,Traffic Management Center Maintainer,Enterprise,Enterprise
Traffic Management Center Owner,Installation Agreement,Traffic Management Center Installer,Enterprise,Enterprise
Traffic Management Center Owner,Verification Agreement,Traffic Management Center Verifier,Enterprise,Enterprise
Traffic Management Center Owner,Operations Agreement,Traffic Management Center Manager,Enterprise,Enterprise
Traffic Management Center Owner,Service Usage Agreement,ITS Roadway Equipment User,Enterprise,Enterprise
Traffic Management Center Owner,Service Usage Agreement,Rail Operations Center User,Enterprise,Enterprise
Wayside Equipment Owner,Owns,Wayside Equipment,Enterprise,Enterprise
Wayside Equipment Owner,Information Exchange and Action Agreement,ITS Roadway Equipment Owner,Enterprise,Enterprise
Wayside Equipment Owner,Acquisition Agreement,Wayside Equipment Supplier,Enterprise,Enterprise
Wayside Equipment Owner,Maintenance Data Exchange Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
Wayside Equipment Owner,System Maintenance Agreement,Wayside Equipment Maintainer,Enterprise,Enterprise
Wayside Equipment Owner,Installation Agreement,Wayside Equipment Installer,Enterprise,Enterprise
Wayside Equipment Owner,Verification Agreement,Wayside Equipment Verifier,Enterprise,Enterprise
Wayside Equipment Owner,Operations Agreement,Wayside Equipment Manager,Enterprise,Enterprise
Wayside Equipment Owner,Service Usage Agreement,ITS Roadway Equipment User,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Supplies,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Warranty,ITS Roadway Equipment Owner,Enterprise,Enterprise
Other ITS Roadway Equipment Supplier,Supplies,Other ITS Roadway Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment Supplier,Warranty,Other ITS Roadway Equipment Owner,Enterprise,Enterprise
Rail Operations Center Supplier,Supplies,Rail Operations Center,Enterprise,Enterprise
Rail Operations Center Supplier,Warranty,Rail Operations Center Owner,Enterprise,Enterprise
Traffic Management Center Supplier,Supplies,Traffic Management Center,Enterprise,Enterprise
Traffic Management Center Supplier,Warranty,Traffic Management Center Owner,Enterprise,Enterprise
Wayside Equipment Supplier,Supplies,Wayside Equipment,Enterprise,Enterprise
Wayside Equipment Supplier,Warranty,Wayside Equipment Owner,Enterprise,Enterprise
ITS Roadway Equipment Maintainer,Maintains,ITS Roadway Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment Maintainer,Maintains,Other ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center Maintainer,Maintains,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center Maintainer,Maintains,Traffic Management Center,Enterprise,Enterprise
Wayside Equipment Maintainer,Maintains,Wayside Equipment,Enterprise,Enterprise
ITS Roadway Equipment Installer,Installs,ITS Roadway Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment Installer,Installs,Other ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center Installer,Installs,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center Installer,Installs,Traffic Management Center,Enterprise,Enterprise
Wayside Equipment Installer,Installs,Wayside Equipment,Enterprise,Enterprise
ITS Roadway Equipment Verifier,Verifies,ITS Roadway Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment Verifier,Verifies,Other ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center Verifier,Verifies,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center Verifier,Verifies,Traffic Management Center,Enterprise,Enterprise
Wayside Equipment Verifier,Verifies,Wayside Equipment,Enterprise,Enterprise
ITS Roadway Equipment Developer,Develops,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Developer,Application Interface Specification,Other ITS Roadway Equipment Developer,Enterprise,Enterprise
ITS Roadway Equipment Developer,Application Interface Specification,Traffic Management Center Developer,Enterprise,Enterprise
ITS Roadway Equipment Developer,Application Interface Specification,Wayside Equipment Developer,Enterprise,Enterprise
Other ITS Roadway Equipment Developer,Develops,Other ITS Roadway Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment Developer,Application Interface Specification,ITS Roadway Equipment Developer,Enterprise,Enterprise
Rail Operations Center Developer,Develops,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center Developer,Develops,Traffic Management Center,Enterprise,Enterprise
Traffic Management Center Developer,Application Interface Specification,ITS Roadway Equipment Developer,Enterprise,Enterprise
Traffic Management Center Developer,Application Interface Specification,Rail Operations Center Developer,Enterprise,Enterprise
Wayside Equipment Developer,Develops,Wayside Equipment,Enterprise,Enterprise
Wayside Equipment Developer,Application Interface Specification,ITS Roadway Equipment Developer,Enterprise,Enterprise
Traffic Management Center Manager,Manages,Traffic Management Center,Enterprise,Enterprise
ITS Roadway Equipment Manager,Manages,ITS Roadway Equipment,Enterprise,Enterprise
Wayside Equipment Manager,Manages,Wayside Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment Manager,Manages,Other ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center Manager,Manages,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center User,Uses,Traffic Management Center,Enterprise,Enterprise
ITS Roadway Equipment User,Uses,ITS Roadway Equipment,Enterprise,Enterprise
Wayside Equipment User,Uses,Wayside Equipment,Enterprise,Enterprise
Other ITS Roadway Equipment User,Uses,Other ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center User,Uses,Rail Operations Center,Enterprise,Enterprise
ITS Roadway Equipment Owner,Owns,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Owner,Information Exchange and Action Agreement,Traffic Management Center Owner,Enterprise,Enterprise
ITS Roadway Equipment Owner,Acquisition Agreement,ITS Roadway Equipment Supplier,Enterprise,Enterprise
ITS Roadway Equipment Owner,System Maintenance Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Maintenance Data Exchange Agreement,Traffic Management Center Maintainer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Installation Agreement,ITS Roadway Equipment Installer,Enterprise,Enterprise
ITS Roadway Equipment Owner,Verification Agreement,ITS Roadway Equipment Verifier,Enterprise,Enterprise
ITS Roadway Equipment Owner,Operations Agreement,ITS Roadway Equipment Manager,Enterprise,Enterprise
ITS Roadway Equipment Owner,Service Usage Agreement,Traffic Management Center User,Enterprise,Enterprise
Rail Operations Center Owner,Owns,Rail Operations Center,Enterprise,Enterprise
Rail Operations Center Owner,Information Exchange Agreement,Traffic Management Center Owner,Enterprise,Enterprise
Rail Operations Center Owner,Information Provision Agreement,Transportation Information Center Owner,Enterprise,Enterprise
Rail Operations Center Owner,Acquisition Agreement,Rail Operations Center Supplier,Enterprise,Enterprise
Rail Operations Center Owner,System Maintenance Agreement,Rail Operations Center Maintainer,Enterprise,Enterprise
Rail Operations Center Owner,Maintenance Data Exchange Agreement,Traffic Management Center Maintainer,Enterprise,Enterprise
Rail Operations Center Owner,Maintenance Data Exchange Agreement,Transportation Information Center Maintainer,Enterprise,Enterprise
Rail Operations Center Owner,Installation Agreement,Rail Operations Center Installer,Enterprise,Enterprise
Rail Operations Center Owner,Verification Agreement,Rail Operations Center Verifier,Enterprise,Enterprise
Rail Operations Center Owner,Operations Agreement,Rail Operations Center Manager,Enterprise,Enterprise
Rail Operations Center Owner,Service Usage Agreement,Traffic Management Center User,Enterprise,Enterprise
Rail Operations Center Owner,Service Usage Agreement,Transportation Information Center User,Enterprise,Enterprise
Traffic Management Center Owner,Owns,Traffic Management Center,Enterprise,Enterprise
Traffic Management Center Owner,Information Provision Agreement,ITS Roadway Equipment Owner,Enterprise,Enterprise
Traffic Management Center Owner,Information Exchange Agreement,Rail Operations Center Owner,Enterprise,Enterprise
Traffic Management Center Owner,Information Provision Agreement,Transportation Information Center Owner,Enterprise,Enterprise
Traffic Management Center Owner,Acquisition Agreement,Traffic Management Center Supplier,Enterprise,Enterprise
Traffic Management Center Owner,Maintenance Data Exchange Agreement,ITS Roadway Equipment Maintainer,Enterprise,Enterprise
Traffic Management Center Owner,Maintenance Data Exchange Agreement,Rail Operations Center Maintainer,Enterprise,Enterprise
Traffic Management Center Owner,System Maintenance Agreement,Traffic Management Center Maintainer,Enterprise,Enterprise
Traffic Management Center Owner,Maintenance Data Exchange Agreement,Transportation Information Center Maintainer,Enterprise,Enterprise
Traffic Management Center Owner,Installation Agreement,Traffic Management Center Installer,Enterprise,Enterprise
Traffic Management Center Owner,Verification Agreement,Traffic Management Center Verifier,Enterprise,Enterprise
Traffic Management Center Owner,Operations Agreement,Traffic Management Center Manager,Enterprise,Enterprise
Traffic Management Center Owner,Service Usage Agreement,ITS Roadway Equipment User,Enterprise,Enterprise
Traffic Management Center Owner,Service Usage Agreement,Transportation Information Center User,Enterprise,Enterprise
Traffic Management Center Owner,Service Usage Agreement,Rail Operations Center User,Enterprise,Enterprise
Transportation Information Center Owner,Owns,Transportation Information Center,Enterprise,Enterprise
Transportation Information Center Owner,Acquisition Agreement,Transportation Information Center Supplier,Enterprise,Enterprise
Transportation Information Center Owner,System Maintenance Agreement,Transportation Information Center Maintainer,Enterprise,Enterprise
Transportation Information Center Owner,Installation Agreement,Transportation Information Center Installer,Enterprise,Enterprise
Transportation Information Center Owner,Verification Agreement,Transportation Information Center Verifier,Enterprise,Enterprise
Transportation Information Center Owner,Operations Agreement,Transportation Information Center Manager,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Supplies,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Supplier,Warranty,ITS Roadway Equipment Owner,Enterprise,Enterprise
Rail Operations Center Supplier,Supplies,Rail Operations Center,Enterprise,Enterprise
Rail Operations Center Supplier,Warranty,Rail Operations Center Owner,Enterprise,Enterprise
Traffic Management Center Supplier,Supplies,Traffic Management Center,Enterprise,Enterprise
Traffic Management Center Supplier,Warranty,Traffic Management Center Owner,Enterprise,Enterprise
Transportation Information Center Supplier,Supplies,Transportation Information Center,Enterprise,Enterprise
Transportation Information Center Supplier,Warranty,Transportation Information Center Owner,Enterprise,Enterprise
ITS Roadway Equipment Maintainer,Maintains,ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center Maintainer,Maintains,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center Maintainer,Maintains,Traffic Management Center,Enterprise,Enterprise
Transportation Information Center Maintainer,Maintains,Transportation Information Center,Enterprise,Enterprise
ITS Roadway Equipment Installer,Installs,ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center Installer,Installs,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center Installer,Installs,Traffic Management Center,Enterprise,Enterprise
Transportation Information Center Installer,Installs,Transportation Information Center,Enterprise,Enterprise
ITS Roadway Equipment Verifier,Verifies,ITS Roadway Equipment,Enterprise,Enterprise
Rail Operations Center Verifier,Verifies,Rail Operations Center,Enterprise,Enterprise
Traffic Management Center Verifier,Verifies,Traffic Management Center,Enterprise,Enterprise
Transportation Information Center Verifier,Verifies,Transportation Information Center,Enterprise,Enterprise
ITS Roadway Equipment Developer,Develops,ITS Roadway Equipment,Enterprise,Enterprise
ITS Roadway Equipment Developer,Application Interface Specification,Traffic Management Center Developer,Enterprise,Enterprise
Rail Operations Center Developer,Develops,Rail Operations Center,Enterprise,Enterprise
Rail Operations Center Developer,Application Interface Specification,Traffic Management Center Developer,Enterprise,Enterprise
